Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,Daily_Return,Cumulative_Return
2023-07-10,186.9901751208951,187.71143099184326,184.79679865953796,186.3479766845703,59922200,185.0843078613281,177.01207794189452,-0.010855921184034334,1.5124272904896707
2023-07-11,186.89140543504672,187.0297258103105,184.36210995834276,185.82435607910156,46638100,185.43603744506837,177.40535766601562,-0.0028099076511846066,1.5081775094742633
2023-07-12,187.4051170053163,189.4008949030878,186.2096372553674,187.49404907226562,60750200,185.73145217895507,177.80696990966797,0.008985329094606476,1.5217289807299736
2023-07-13,188.21527762484376,188.89700466458706,187.50391158996257,188.25479125976562,41342300,186.08861694335937,178.2255731201172,0.004057420442217907,1.5279032750039028
2023-07-14,187.94855582890273,188.88715940601534,187.35576071083716,188.40304565429688,41616200,186.42157592773438,178.6678610229492,0.0007875199007640887,1.529106529239411
2023-07-17,189.59852149146877,191.98951149918832,189.50960448705806,191.66346740722656,50520200,186.81579132080077,179.19686553955077,0.017305568185517872,1.5555685865440843
2023-07-18,191.03110761046918,191.9993499863452,190.11225351055063,191.4065399169922,48288200,187.25100708007812,179.75348846435546,-0.0013405136289665887,1.5534833256530296
2023-07-19,190.784103142532,195.85256735078863,190.33948805911442,192.76011657714844,80507300,187.74945526123048,180.18366149902343,0.007071736737643608,1.5644691507583668
2023-07-20,192.7502360363635,194.1136901954007,190.19130213491889,190.81375122070312,59581200,188.20245590209962,180.57628875732422,-0.010097344777576511,1.5486721663492773
2023-07-21,191.77214478083425,192.63170595716375,188.93655473427472,189.63804626464844,71951700,188.44649353027344,180.9795394897461,-0.0061615315905341195,1.5391299738729354
2023-07-24,191.09039681521514,192.57240699977407,189.94430532096735,190.4383087158203,45377800,188.74635314941406,181.3634732055664,0.004219946719209888,1.545625020356618
2023-07-25,191.01136672601527,192.10805493602857,190.60628029804008,191.29788208007812,37283200,189.158846282959,181.7608493041992,0.004513657835202078,1.552601442840035
2023-07-26,191.34728040522955,193.29365506077994,191.00148706119938,192.16732788085938,47471900,189.47698593139648,182.194189453125,0.004544983934622326,1.5596579914546145
2023-07-27,193.66910156142774,194.83494237556206,190.24071668140024,190.90267944335938,47460200,189.67310485839843,182.6121160888672,-0.006580975296092251,1.5493939207424987
2023-07-28,192.33530787544035,194.27180809784448,191.81166540691163,193.4813995361328,48291400,189.9813659667969,183.08161712646483,0.01350803509040599,1.5703231881927502
2023-07-31,193.70859582748605,194.1334465580661,192.91818743340556,194.0939178466797,38824100,190.10387725830077,183.55111755371092,0.0031657736196626374,1.5752944759162752
2023-08-01,193.88645666636083,194.37057034188453,192.93796352063418,193.26400756835938,35175100,190.2594871520996,183.95738586425782,-0.004275818055132885,1.5685588033540014
2023-08-02,192.70084355962268,192.83916391140565,189.54911446715442,190.27035522460938,50389300,190.32123794555665,184.30160705566405,-0.015489963089434067,1.5442618853864412
2023-08-03,189.2724853572926,190.06287880115997,188.40303447809214,188.8772735595703,61235200,190.28962249755858,184.6369369506836,-0.007321590709149395,1.5329554319139023
2023-08-04,183.2950360404776,185.13272939460776,179.7382053306166,179.807373046875,115956800,189.86033325195314,184.8430355834961,-0.04802007325584745,1.4593427997754473
2023-08-07,179.94566255524865,180.93366924130254,175.22299180197385,176.7050018310547,97576100,189.37818450927733,184.9815539550781,-0.017253859857079057,1.4341635036246845
2023-08-08,177.5349191282476,178.1079648000796,175.45022447284256,177.6436004638672,67823000,188.96914672851562,185.1161196899414,0.005311669862689383,1.4417813066850567
2023-08-09,178.70079919463467,178.76007719518685,174.88709204262926,176.05294799804688,60378500,188.3970916748047,185.17065826416015,-0.008954178262919443,1.4288713398488537
2023-08-10,177.3274561288203,178.58222898523437,175.47001359754938,175.8355712890625,54686900,187.77613067626953,185.18389739990235,-0.0012347234820900832,1.4271070788526568
2023-08-11,175.42996682009903,176.71609814181758,174.66816996475507,175.8949432373047,52036700,187.1507255554199,185.19931213378905,0.0003376560715611099,1.4275889502225991
2023-08-14,176.07299580997798,177.77466331376394,175.42002721282074,177.547119140625,43675600,186.44490814208984,185.19165161132813,0.009392969876861779,1.4409982502285807
2023-08-15,176.97334414092546,177.56693975444728,175.1628480821964,175.55857849121094,43622600,185.6525100708008,185.12722686767577,-0.011200072741473499,1.4248589650056847
2023-08-16,175.24200164765458,176.63696118746435,174.6187118962378,174.68797302246094,46964900,184.7489028930664,185.07246154785156,-0.004959059683851241,1.417793004357151
2023-08-17,175.25187020963352,175.6179215615527,171.6308784010705,172.1453399658203,66062900,183.81548233032225,184.97415405273438,-0.01455528398806083,1.3971566245424467
2023-08-18,170.46346761685473,173.23362560342792,170.12709527960956,172.630126953125,61172200,182.9650863647461,184.91300903320314,0.002816149350316044,1.4010912262629416
2023-08-21,173.2039773950168,174.25267668956494,171.88815173988496,173.96575927734375,46311900,182.14145889282227,184.82423614501954,0.0077369596361440696,1.4119314125270936
2023-08-22,175.17274094069768,175.78612762060905,174.371377027614,175.34092712402344,42038900,181.34361114501954,184.75525939941406,0.007904819042506617,1.4230924748435512
2023-08-23,176.61716031274474,179.61486234805133,176.42918310654636,179.18943786621094,52722800,180.6947166442871,184.70733306884765,0.02194873042655554,1.454327547945952
2023-08-24,178.74425133745834,179.16967585239115,174.13391827576947,174.49998474121094,54945800,179.87458190917968,184.57510284423827,-0.026170365736072565,1.4162672641161609
2023-08-25,175.4893068451812,177.2404295003986,173.9459373407173,176.70619201660156,51449600,179.03582153320312,184.4743493652344,0.01264302274101925,1.4341731633437427
2023-08-28,178.17040801110178,178.6650784859593,176.64682959084442,178.26934814453125,43820700,178.2445930480957,184.36415313720704,0.00884607443627572,1.4468599659011905
2023-08-29,177.78457014737916,182.9291401969668,177.58670497165372,182.15745544433594,53003900,177.68926544189452,184.35325775146484,0.021810296275119656,1.478416410426105
2023-08-30,182.96875056526045,185.84773686983334,182.7708853589575,185.6498565673828,60813900,177.4582405090332,184.41043182373048,0.019172430326982015,1.5067612460492663
2023-08-31,185.8377983965077,187.10415359099386,185.48163505454943,185.8674774169922,60794500,177.3077507019043,184.4927066040039,0.0011722112455840872,1.5085274885262956
2023-09-01,187.47023078000296,187.89564016216337,186.27312153245367,187.4405517578125,45766500,177.68940963745118,184.5463717651367,0.008463419005203976,1.5212947887425616
2023-09-05,186.27313129788112,187.9550080601447,185.6102746073009,187.67799377441406,45280000,178.23805923461913,184.61110931396485,0.0012667590570707432,1.5232219026946758
2023-09-06,186.39186127990337,186.83707686156265,179.53573455303794,180.96038818359375,81755800,178.40389862060547,184.56935668945312,-0.035793251279607974,1.4687008383769227
2023-09-07,173.31273740579792,176.31045432139675,171.69021887943939,175.66737365722656,112488800,178.38461990356444,184.36661346435548,-0.029249575442981235,1.4257419624016472
2023-09-08,176.4489935101174,178.31884760950354,175.89494980617377,176.28079223632812,65551300,178.40688095092773,184.15262329101563,0.0034919323169166905,1.4307205568357417
2023-09-11,178.15065045906456,178.3781946740771,175.44973851819339,177.44821166992188,58953100,178.4845443725586,183.95526397705078,0.006622499359026479,1.4401955028063325
2023-09-12,177.57683789873767,178.21001559327632,172.95661681425068,174.42083740234375,90370200,178.32823028564454,183.61080688476562,-0.017060607368697855,1.4156248927987893
2023-09-13,174.62857587906927,175.4101637291933,172.12554433664133,172.3531036376953,84267900,178.16795654296874,183.25483276367189,-0.011854855162050981,1.3988428647308657
2023-09-14,172.14533201670497,174.22295413122683,171.72981061302968,173.86679077148438,60895800,178.12689743041992,182.9514617919922,0.008782476798160799,1.4111281697346374
2023-09-15,174.59889423512476,174.61868528190746,171.967258666553,173.14456176757812,109259500,178.1768585205078,182.6241613769531,-0.004153921520616777,1.405266454062028
2023-09-18,174.59888982853914,177.46798769380123,174.2921965438023,176.07301330566406,67257600,178.34900283813477,182.3777584838867,0.016913332467334286,1.4290341928047712
2023-09-19,175.62781908525017,177.71532920549458,175.24197669791334,177.1613006591797,51826900,178.50877990722657,182.1940249633789,0.006180886741719682,1.4378668913005423
2023-09-20,177.34929700946202,177.78460955022456,173.53043939661168,173.61949157714844,58436200,178.4227081298828,181.94992767333986,-0.01999200202782958,1.409121053493913
2023-09-21,172.68948203416045,174.42082885900223,172.006834299268,172.07608032226562,63149100,178.06704025268556,181.64156829833985,-0.008889619712985963,1.3965945031987899
2023-09-22,172.8081943086496,175.19250979208792,172.19480770645978,172.92691040039062,56725400,177.98838653564454,181.33501068115234,0.004944499412885106,1.4034999638998948
2023-09-25,172.34318970903263,175.08366835534056,172.2937196425223,174.20315551757812,46172700,177.86323471069335,181.05101287841796,0.007380257440744886,1.4138581549515523
2023-09-26,172.9565908960506,173.33253018900052,169.83026989319274,170.1270751953125,64588900,177.45612106323242,180.6202850341797,-0.023398429897295014,1.3807760940281995
2023-09-27,170.78004737841366,171.19556880826096,167.24810767663843,168.61338806152344,66921800,176.7789176940918,180.16442199707032,-0.00889739115335575,1.3684907890244278
2023-09-28,167.53498917707262,170.19631868961176,165.83332157268651,168.87060546875,56294400,175.93995513916016,179.68663177490234,0.0015254862628861776,1.3705784029239707
2023-09-29,170.18644988639232,171.2252609973693,168.5243490895999,169.3850860595703,51861100,175.11583557128907,179.25805847167967,0.003046596471850238,1.374754002250713
2023-10-02,169.3949936006915,172.44216616664136,169.10807621217995,171.8980255126953,52164500,174.3387092590332,178.90325805664062,0.01483565945257559,1.3951493844591698
2023-10-03,170.42387079713225,171.77927819729268,168.99923247491208,170.5623779296875,49594600,173.48292846679686,178.50573944091798,-0.0077699995623811136,1.3843090743524658
2023-10-04,169.26636140324675,172.35311583182798,169.14764530465982,171.80897521972656,53020300,173.0253578186035,178.11596130371095,0.007308747129176174,1.3944266393255318
2023-10-05,171.93758200671277,173.5798918450903,170.83941278902026,173.045654296875,48527900,172.89427185058594,177.73352783203126,0.0071979887870634585,1.4044637066397796
2023-10-06,171.947458780219,176.09279974358,171.33405713065292,175.59812927246094,57266700,172.8601387023926,177.42743682861328,0.014750298041041443,1.425179964900542
2023-10-09,174.9253820623563,177.1415113656987,173.92615307401468,177.0821533203125,42390800,172.84183578491212,177.09945190429687,0.00845125203782171,1.4372245199831706
2023-10-10,176.20163840129018,177.80436599291428,176.05322819338144,176.48854064941406,43698000,172.94522094726562,176.74734436035158,-0.0033521880086057054,1.432406673181609
2023-10-11,176.300562769531,177.9329844734106,175.70696722860302,177.88351440429688,47551100,173.22174148559571,176.4397344970703,0.007904047196207742,1.4437284831305994
2023-10-12,178.15062065434398,180.3964135971746,177.13158565293307,178.78379821777344,56743100,173.46759185791015,176.21000335693358,0.005061086275990556,1.4510353175428283
2023-10-13,179.4862324115919,179.99079085887703,176.24119532002288,176.94363403320312,51427100,173.6575454711914,175.97133056640624,-0.010292678659443388,1.4361002772958567
2023-10-16,174.86602989056055,177.17119633941073,174.6285826048942,176.81503295898438,52517000,173.69464645385742,175.91148376464844,-0.0007267911893039658,1.435056532267361
2023-10-17,174.76709399132676,176.51823191229096,172.93682206936518,175.2617645263672,57549400,173.59966964721679,175.8826190185547,-0.008784707989040186,1.4224499796836276
2023-10-18,173.7085359906534,175.68721846222323,173.24354440214253,173.96575927734375,54764400,173.61698303222656,175.8090621948242,-0.00739468333281823,1.4119314125270934
2023-10-19,174.16358722416024,175.9444040866048,173.32265641144056,173.58978271484375,59302900,173.69266815185546,175.75979888916015,-0.0021612101373386094,1.408879932045113
2023-10-20,173.44138408316581,173.55021220691836,170.79984518424126,171.03729248046875,64244000,173.5981872558594,175.6638333129883,-0.01470415017782456,1.3881635499417986
2023-10-23,169.08825648819888,172.15520421409377,168.11869153900426,171.15597534179688,55980100,173.44582824707032,175.56905395507812,0.000693900491564925,1.3891267973114758
2023-10-24,171.20545097606092,171.81883752196748,169.6224994494151,171.59129333496094,43816600,173.51903915405273,175.44993743896484,0.002543399330901197,1.3926599014782948
2023-10-25,170.04794519039626,171.21536038795298,168.83104482476435,169.27626037597656,57157000,173.55218276977538,175.32429107666016,-0.013491552595650824,1.3738707571696465
2023-10-26,168.55403244057868,169.55327657792432,163.90413245355498,165.1111297607422,70625300,173.364208984375,175.13275421142578,-0.024605521211203962,1.3400659511126558
2023-10-27,165.13090664912622,167.1590586780216,165.05175755916278,166.42694091796875,58499100,173.21630172729493,175.01838623046876,0.00796924567794588,1.3507452659017227
2023-10-30,167.21844688952604,169.34552434251515,167.07003665801523,168.4748992919922,51131000,173.04514541625977,174.93528167724608,0.012305449843200922,1.3673667940222174
2023-10-31,167.54490564738762,169.07837213199355,166.1103491096919,168.94976806640625,44846000,172.9645149230957,174.83496185302735,0.002818632190371817,1.371220898083894
2023-11-01,169.1773175299865,172.37288485640974,168.3066925856151,172.11566162109375,56934900,172.97984924316407,174.77045654296876,0.018738667657969943,1.3969157507787513
2023-11-02,173.64913976332178,175.88504503012373,173.58978171760563,175.6772918701172,77334800,173.11143112182617,174.70021362304686,0.020693237416500976,1.4258224600604656
2023-11-03,172.38278939451087,174.93529110628108,171.5022764668811,174.76708984375,79829200,173.06987915039062,174.70555572509767,-0.005181102330744758,1.418435127989418
2023-11-06,174.49998235165765,177.51746053122469,174.3317961816863,177.31959533691406,63841300,173.0817512512207,174.71782379150392,0.014605183936209798,1.4391516339352848
2023-11-07,177.27012882075113,180.4953904276926,177.06237564620827,179.8820037841797,70530000,173.25142440795898,174.75007690429686,0.014450791196522594,1.459948513697418
2023-11-08,180.40632954214095,181.4945955371222,179.65442075331012,180.94056701660156,49340300,173.4042770385742,174.72573913574217,0.0058847645131412385,1.4685399669018377
2023-11-09,181.00985412468407,182.15747832651147,179.87210280308707,180.46571350097656,53763500,173.48837280273438,174.62205627441406,-0.0026243618192123286,1.4646859866827133
2023-11-10,182.24886906112522,184.82455079604722,181.81298306450438,184.6561279296875,66133400,173.8739974975586,174.59782928466797,0.023220003109833076,1.4986959998484148
2023-11-13,184.0815368898242,184.2895637344097,182.48659891185952,183.07107543945312,43627500,174.18679962158203,174.51043975830078,-0.008583806603146837,1.4858314832288062
2023-11-14,185.94394820695575,186.35011603301572,184.55705211313364,185.68638610839844,60108400,174.7080307006836,174.47060760498047,0.014285766676507494,1.507057725118822
2023-11-15,186.09256123667055,187.72711849110286,186.02320887124122,186.2510528564453,53790500,175.32229537963866,174.5764208984375,0.003040970099537743,1.5116406425991857
2023-11-16,187.79646053927942,189.1734556093977,186.88505441646575,187.93515014648438,54412900,176.0395637512207,174.82177642822265,0.009042081986710082,1.5253090212240106
2023-11-17,188.47011800403556,188.5989066274509,186.80584248313986,187.9153594970703,50922700,176.8834671020508,175.0544677734375,-0.0001053057365726362,1.5251483974340296
2023-11-20,188.11345647352806,190.11456230851306,188.10355547172335,189.6588592529297,46505100,177.80861129760743,175.29868072509765,0.009278112020888685,1.5392988951139015
2023-11-21,189.6192457228965,189.72821721009598,187.96487141071046,188.8564453125,38134500,178.67186889648437,175.5873928833008,-0.004230827621712008,1.5327863868303828
2023-11-22,189.69851123933077,191.12502655036587,189.0446822742513,189.5201873779297,39617700,179.68406524658204,175.93073455810546,0.0035145322381313626,1.538173414001067
2023-11-24,189.08432308458063,189.1140412122163,187.47948372810842,188.1927490234375,24048300,180.8381462097168,176.21725372314452,-0.007004205582833767,1.5273997311873542
2023-11-27,188.14319291304204,188.886176253634,187.13273133734725,188.014404296875,40552600,181.91751937866212,176.51465057373048,-0.0009476705531321628,1.5259522594392458
2023-11-28,188.0045033953615,189.29234420962146,187.62805366546104,188.6186981201172,38415400,182.92470932006836,176.76556427001952,0.0032140825885234037,1.5308567960272275
2023-11-29,189.1140277612682,190.29289712708973,187.202091144525,187.5983428955078,43014200,183.85713806152344,176.9743051147461,-0.005409618636852187,1.5225754445730868
2023-11-30,188.06392585220516,188.53944603911236,186.42936866830843,188.1728973388672,48794400,184.6599998474121,177.26537322998047,0.0030626840007823564,1.5272386120271648
2023-12-01,188.54936135651158,189.76784980640184,187.4596464071562,189.4508514404297,45704800,185.34867782592772,177.61286865234376,0.0067913823915943805,1.537610673444649
2023-12-04,188.2026180609542,188.27197042434886,185.69628894913777,187.6577606201172,43389500,185.9932113647461,177.9074856567383,-0.00946467543787377,1.523057687470685
2023-12-05,188.43048297188668,192.58127042048946,188.40074973234698,191.61044311523438,66628400,186.7077537536621,178.2556314086914,0.021063250899166164,1.5551382336757837
2023-12-06,192.6308143978356,192.93791176533594,190.3127099631217,190.520751953125,41089700,187.23969116210938,178.66350494384767,-0.0056870134236578496,1.546294141665226
2023-12-07,191.8184723448333,193.17565028147504,191.77883810543793,192.45248413085938,47477700,187.81528701782227,179.14028686523437,0.010139221884919225,1.5619723610669205
2023-12-08,192.38313041357762,194.15639227120218,191.8580901155405,193.87901306152344,53406400,188.4859519958496,179.64045501708983,0.0074123695368570885,1.5735502774135057
2023-12-11,191.3033586686724,191.67980841318465,189.6291670567547,191.37269592285156,60943700,188.8217803955078,180.08020721435548,-0.012927222493527735,1.553208642872629
2023-12-12,191.27362671385956,192.8982829604503,189.92634969600132,192.8883819580078,52696900,189.31264572143556,180.5000143432617,0.007920074636808438,1.5655101712507162
2023-12-13,193.26484157245065,196.1476208399163,193.02709655478665,196.10800170898438,70404200,189.83372650146484,181.01092681884765,0.01669162091720744,1.5916410735712656
2023-12-14,196.16742216364264,197.75244424587422,194.32482284497263,196.25657653808594,66831600,190.33400268554686,181.49987884521485,0.0007576173731147495,1.5928469285003661
2023-12-15,195.6819844119138,196.54384019084355,195.15694409646994,195.72161865234375,128538400,190.72332611083985,181.95339813232422,-0.0027258087101013073,1.5885051324688018
2023-12-18,194.2554683979516,194.7904248709577,192.57137584033416,194.05734252929688,55751900,191.03042526245116,182.32258239746093,-0.008503282031419812,1.5749976253190616
2023-12-19,194.32481746504553,195.1074199235508,194.0573392330858,195.09751892089844,40714100,191.3023582458496,182.68288970947265,0.005360149624044963,1.5834398482482872
2023-12-20,195.05790478940895,195.83060632493024,193.0072784423828,193.0072784423828,52242800,191.50989990234376,183.01326446533204,-0.010713823989546012,1.5664751524161216
2023-12-21,194.26535554386368,195.236182736706,191.68967428738756,192.85862731933594,46482500,191.67682189941405,183.31276672363282,-0.0007701840274964011,1.5652686782742606
2023-12-22,193.35396213687642,193.58182122700063,191.164646529934,191.78875732421875,37149600,191.85662231445312,183.57286590576172,-0.0055474313490041505,1.5565854577387876
2023-12-26,191.7986702097743,192.0760494430794,191.02596875756228,191.24391174316406,28919300,192.0180976867676,183.85887145996094,-0.0028408629820444453,1.5521634117335088
2023-12-27,190.68915794498034,191.6897034098951,189.3022466284661,191.3429718017578,48087700,192.1543113708496,184.1494302368164,0.000517977579996387,1.5529673975812774
2023-12-28,192.32370988068791,192.8388492190412,191.36278357008254,191.76895141601562,34049900,192.362841796875,184.47957397460937,0.0022262621419884,1.556424710106255
2023-12-29,192.08593771837442,192.58125990446206,189.9362412446781,190.728759765625,42672100,192.4906349182129,184.814833984375,-0.005424192199570799,1.5479823633344774
